id,fiber_optic_internet,care_services,contract_2_years,family_discount,online_application,tenure,churn
2126604146,1,1,0,1,0,47,0
7485120430,0,0,0,0,0,9,1
3014254340,1,0,0,1,0,52,0
8560306163,0,0,0,0,0,1,1
3868260731,0,0,0,0,1,10,1
2464535428,1,1,0,1,0,65,0
8827648335,0,0,0,0,1,1,1
4451276024,1,0,0,0,1,30,0
8434296346,0,0,0,1,1,59,0
6222132426,1,0,1,1,0,59,1
8539000926,0,0,0,0,0,28,1
4770373226,0,0,0,0,0,5,1
3824193639,1,0,1,1,0,63,1
4859329260,1,0,0,0,0,24,0
4376633644,0,0,0,0,0,38,1
4341280039,0,0,1,0,0,9,1
1416307263,0,0,0,0,1,6,1
8938231543,0,0,0,0,1,11,0
3057376365,0,0,0,0,0,55,0
6590625538,1,0,1,0,1,25,0
8944086233,0,0,0,0,1,3,1
4163036556,0,0,0,0,0,18,0
3307627531,0,0,0,0,0,3,1
3419079053,1,0,1,0,0,68,0
4352474658,0,0,0,0,1,4,1
3635452764,0,0,0,0,0,1,0
6107009845,0,1,0,0,0,5,1
8850394865,0,0,0,0,1,17,1
7041027949,1,0,0,0,1,14,0
8245162737,0,0,0,0,0,17,1
7182332752,0,0,0,0,0,1,1
8802533024,1,0,0,1,1,37,0
2016167859,1,0,0,1,1,72,0
7808631037,0,1,0,0,0,12,0
8867463323,0,0,0,0,1,1,1
2576082223,0,0,0,0,0,5,1
4295068240,0,0,0,0,0,3,1
5215393844,0,1,1,0,0,9,1
2065219956,0,0,1,0,0,72,0
7973292022,0,0,0,0,1,11,1
5622643940,1,0,1,0,0,60,0
7896049141,0,0,0,0,1,2,0
5995027150,0,0,0,0,1,16,1
2077628545,1,1,0,1,0,21,0
6209368443,0,0,0,0,1,1,1
4771343245,1,0,1,0,0,41,0
2444289340,1,1,0,1,0,43,0
8666089955,0,1,0,0,0,2,0
2053461665,0,0,0,0,0,69,0
8570594442,0,1,0,0,0,4,1
3277369635,1,1,0,1,1,27,0
3147501044,1,0,1,0,0,41,0
2524160239,0,0,0,1,0,72,0
8847669328,0,0,0,0,1,18,0
8967368244,0,0,1,0,0,19,1
8848109323,0,0,0,0,0,7,1
1449241338,0,0,0,0,1,10,0
4171459438,0,0,0,0,0,45,1
5573529635,0,0,0,0,0,13,0
6774189035,1,0,0,0,0,46,1
3471618260,0,0,0,0,1,1,1
1584346653,1,1,1,0,0,35,0
2596547141,0,0,0,0,1,9,1
7687553722,0,0,0,0,0,21,0
4302035650,0,0,0,0,0,10,1
6035160854,1,0,1,1,0,67,1
6326175923,0,0,0,0,1,2,0
5488205131,0,0,0,0,0,45,0
3471456840,0,1,0,0,0,4,0
3921155855,0,0,0,0,0,7,0
5839002734,0,0,0,0,0,47,1
1140174938,1,0,0,1,0,72,1
2963503229,0,0,0,0,1,2,1
2923010554,1,0,0,1,0,68,1
3470095734,0,0,0,0,1,32,0
3020227756,1,0,0,0,0,16,1
6394049247,0,0,0,0,1,2,1
7281118449,0,0,0,1,0,71,0
8937490245,1,0,0,1,0,51,0
5371079429,0,0,0,0,0,2,0
5322342851,0,0,1,0,1,61,0
5577694429,1,1,0,0,0,15,0
6625675245,1,0,0,0,0,35,1
4244375850,0,0,0,0,1,4,1
8073647364,0,0,0,0,0,5,0
3779029429,0,0,0,0,1,6,0
8185588628,0,0,0,0,0,45,1
8734044838,1,1,0,1,0,52,1
2239619258,1,1,0,1,0,59,1
5450416654,1,1,0,0,0,1,0
4108413556,1,0,0,0,1,35,0
6355512253,0,0,0,0,0,13,0
3382270126,1,1,0,1,0,72,0
3407641457,1,0,1,0,1,52,0
5744014031,0,0,0,0,0,1,1
2465504365,1,0,0,1,0,66,1
2064319565,1,1,0,1,0,68,0
4639206863,1,1,1,0,0,39,0
8959147448,0,0,0,0,0,41,1
4440456460,0,0,0,0,0,20,1
1641660761,1,0,0,0,1,9,0
5047010044,0,0,0,0,0,25,1
1607172961,1,1,0,0,0,1,0
1288454130,0,0,0,0,0,22,1
4955085548,1,0,0,1,0,72,1
1062583943,0,0,1,0,0,62,0
4431358638,0,0,0,0,1,2,1
2791495833,1,0,0,0,1,6,1
2645080437,1,0,0,1,0,72,1
2620269023,1,1,0,0,0,8,0
6507357055,1,0,0,0,1,59,0
3662482161,1,0,0,0,0,39,0
5047553846,1,0,0,0,0,4,1
8857516949,1,0,0,0,0,26,1
8641089534,0,0,0,1,0,71,0
3953618634,0,0,1,0,0,68,0
2078322539,0,0,0,0,1,12,1
4002436956,0,0,1,0,0,66,0
8955171456,1,1,1,0,0,17,1
2292439739,0,0,0,0,1,24,1
8319480756,0,0,0,0,1,22,1
3221010324,0,0,1,0,0,38,1
2779354952,0,0,0,0,1,7,0
4774590929,1,1,0,0,0,4,0
3446390241,0,0,0,1,0,60,0
5172377244,1,1,0,1,0,47,0
1378576622,1,0,0,0,0,5,0
5726115140,1,1,0,1,0,45,0
8383140756,0,0,0,0,0,29,0
1408349159,0,0,0,0,0,25,0
6323699744,1,0,0,1,0,72,0
7112251156,0,0,0,1,0,64,0
5540095535,1,0,0,0,1,4,1
3573197447,1,0,0,1,0,57,0
8683165563,1,0,0,1,0,68,1
4831627736,1,0,1,0,0,26,1
6961137747,0,0,0,0,0,2,1
4801481547,0,0,0,1,0,72,0
2073076545,0,0,0,0,0,22,1
3623228841,1,0,0,1,0,54,0
2858189350,1,0,0,0,0,30,1
6037616835,0,0,0,0,0,43,1
5843519334,1,0,1,1,0,70,1
8989178564,1,0,0,0,1,54,0
1495633936,0,0,0,0,0,15,0
2466050161,0,0,0,1,0,71,0
8199243541,1,1,1,0,0,17,0
5363518527,1,1,0,1,0,60,0
5374427154,1,1,0,0,0,6,0
8748359746,1,0,0,0,0,38,1
8786149638,1,0,0,0,0,37,0
3154132058,1,1,0,1,0,71,1
3953190064,1,0,0,0,0,56,1
2659304636,0,0,0,0,0,5,1
1649101265,1,0,0,0,1,18,1
3341508427,1,0,0,0,0,6,1
4863123459,1,1,1,0,0,13,0
4677103347,1,1,0,1,0,66,0
6155389356,0,0,0,0,1,52,0
3695538138,0,0,0,0,0,51,0
6293141158,0,0,1,0,0,64,0
1725397755,1,0,0,0,1,1,1
3402087532,0,0,0,0,1,15,1
2959337852,0,0,0,0,1,6,1
7511520730,0,0,0,0,0,2,1
8726558830,1,1,0,1,0,65,0
4861237935,1,0,0,0,1,21,0
3349303665,1,0,0,1,0,71,1
1251515324,0,0,0,0,1,1,0
6296479622,0,0,0,0,0,38,1
7432166448,0,0,0,0,1,45,0
6755571065,0,0,0,0,0,6,1
8592100258,1,1,0,0,0,21,0
3809417623,0,0,0,0,0,29,1
5219507857,1,0,0,0,0,39,1
1410018448,1,0,1,0,0,33,0
2313659433,0,0,0,0,0,40,1
4996588464,1,0,0,0,0,10,0
8182678127,1,0,0,0,1,19,1
7870646630,1,1,0,1,0,6,0
2072076545,0,0,0,0,0,22,1
6793654241,0,0,0,0,1,21,1
1053290524,1,0,1,0,1,43,0
1404443428,1,1,0,1,0,42,1
8789398059,1,0,0,1,0,66,1
5205022231,1,1,0,1,0,71,1
2152532736,0,0,1,0,0,64,0
1788112034,1,0,1,0,0,25,1
1688443131,1,1,0,1,0,51,1
2009398332,1,0,0,0,1,8,0
7941296760,1,0,0,1,0,59,0
3653377937,0,0,0,0,0,35,1
3405454727,0,0,0,0,0,20,0
6918611529,0,0,1,0,1,65,0
8665468836,1,1,1,0,0,35,0
2963200540,1,0,0,1,0,70,0
4011126153,0,0,0,1,0,69,0
5911539436,1,1,0,1,0,9,0
6806227162,0,0,0,0,1,1,1
6319021049,0,0,1,0,0,64,0
5908128432,0,0,0,0,1,30,0
8710472724,1,0,1,0,0,39,1
1574367565,1,0,0,0,0,9,1
2449175534,1,1,0,0,0,20,1
1092612632,1,0,0,0,0,6,0
7494417459,1,0,0,0,1,2,1
8066677960,1,1,0,0,0,1,1
4016068062,0,0,0,0,1,1,1
6143692923,0,0,1,0,1,35,0
3646028348,1,1,0,0,0,1,0
2931259625,0,0,0,0,1,1,0
6343223541,1,0,0,1,0,67,1
4429232659,1,0,0,0,1,28,0
2367049441,1,1,0,0,0,1,0
7370500633,1,0,0,0,0,23,0
7805054946,1,1,0,0,0,15,1
8853673940,0,0,0,0,1,1,1
3189698123,0,0,0,0,0,8,1
8150113055,1,1,0,0,0,2,1
2103315161,1,1,1,0,0,29,0
1736387140,1,0,1,0,1,21,1
6022414661,1,0,0,1,0,65,0
7033349524,0,0,1,0,1,58,0
8602169849,0,0,0,0,0,21,1
2605161339,1,0,0,0,1,27,0
8024201232,0,0,0,0,1,10,1
1307295835,1,0,0,0,0,3,1
5977450038,1,0,0,0,0,8,0
2134123522,0,0,0,0,1,16,1
1560118554,0,0,1,0,1,35,0
5811368559,1,0,0,0,0,24,1
6563699134,1,0,0,0,0,3,1
3957259237,1,0,1,0,0,21,0
8402483329,1,0,0,0,0,43,0
4754613838,0,0,0,0,0,25,1
7837147765,1,0,0,1,0,72,0
1175422523,1,0,0,1,0,71,0
8082669937,0,0,0,0,1,14,1
4863617826,0,0,1,0,0,47,1
4243363456,1,0,1,1,0,60,1
1378663460,1,0,0,0,0,25,0
1489629150,1,0,0,1,0,52,0
2449205728,1,0,0,0,1,7,1
4015501723,1,1,0,1,0,72,0
2757178331,0,0,1,0,0,42,0
1771494058,0,0,0,0,0,26,1
1232435863,1,0,0,1,0,63,0
8073083456,0,0,0,0,1,60,0
2956189957,0,0,0,0,1,3,0
5882604454,1,0,0,1,1,41,0
2490587260,1,0,0,0,1,3,1
7857097940,1,1,0,1,0,40,0
5368516640,1,0,0,0,1,4,0
3213051041,0,0,1,0,0,20,0
1400172533,0,0,1,0,0,64,0
5021548957,1,0,1,0,0,49,1
1061623162,0,0,0,1,1,72,0
1275357458,0,0,0,0,1,40,0
4829557741,1,1,0,0,0,1,1
4630495162,0,0,0,0,1,59,0
1053001665,0,0,0,1,0,69,0
5403492540,0,0,1,0,0,27,0
4830627736,1,0,1,0,0,26,0
4218152532,1,1,0,1,0,59,1
4481064132,1,0,0,0,0,43,1
5026408565,1,0,0,0,0,20,0
8566238725,1,0,0,0,1,8,0
6435259850,0,0,1,0,1,64,0
1086621154,1,0,0,0,0,1,1
1175498342,1,0,0,0,0,6,0
1985467446,0,0,0,0,1,9,1
4366148435,1,0,0,0,0,1,0
6370116355,1,0,0,0,1,5,0
2482492243,1,0,1,1,0,63,1
5636180738,0,0,0,0,0,23,0
4760390462,0,0,0,0,0,47,1
3650648651,1,0,0,0,0,26,0
2131467548,0,0,0,0,0,27,1
7705316740,1,1,0,1,0,21,0
5071360354,0,0,0,0,0,39,1
7661216250,0,0,1,0,1,59,0
7513450128,1,1,0,0,0,22,0
6154389356,0,0,0,0,1,52,0
8046548140,1,0,0,0,1,11,0
1497244253,0,0,0,0,0,18,1
2889533929,0,0,0,1,0,72,0
2564045442,0,0,0,0,0,28,1
4901547859,1,0,0,1,0,54,1
1890394161,1,0,0,0,0,5,0
4735633227,0,0,0,0,0,23,0
2315566843,1,1,0,0,1,1,1
4256407365,0,0,0,0,0,10,0
5360701536,0,0,0,0,0,18,0
2179021228,1,0,0,0,1,1,0
5063424663,1,0,0,0,0,19,0
3198320334,1,1,0,0,0,5,0
5946477646,1,0,1,0,1,71,0
7779061546,1,0,0,0,0,15,0
1337474056,1,1,1,0,0,35,0
1128487238,1,0,1,0,0,46,0
6241601933,1,1,0,1,0,35,0
7828701623,1,0,0,0,0,9,1
1610027861,1,0,0,0,0,21,0
8766358033,0,0,1,0,0,34,1
8483537252,0,0,0,0,1,2,1
4304309043,1,0,1,0,0,39,0
2264067227,0,0,0,0,0,1,1
3756602257,1,0,0,0,0,43,1
4216036154,1,1,0,0,0,5,0
1109328035,0,0,0,0,1,40,0
5342315545,0,0,0,0,1,3,1
1610209338,0,0,0,0,1,9,0
4526145653,0,0,0,0,1,5,1
5827658545,1,0,0,0,0,55,1
3586020863,0,0,0,0,1,1,1
2477386562,0,0,0,0,0,3,1
3421631546,0,0,1,0,0,40,0
7621051330,0,0,0,0,0,56,0
4856262124,0,0,0,0,1,56,0
5785215328,0,0,1,0,0,51,0
8824097351,1,0,0,1,0,71,1
7461565839,1,0,1,0,0,35,0
1432399530,0,0,0,1,0,45,0
8976621560,0,0,0,0,1,7,1
8578162925,1,0,0,0,1,1,0
2526667437,1,0,1,0,1,43,0
5166470128,1,0,0,1,0,56,0
6945577128,0,0,1,0,1,39,1
3128092325,0,0,0,0,1,22,0
8426062261,0,0,1,0,1,40,1
4769353461,1,0,0,0,0,8,1
4365288046,1,0,0,1,0,72,0
1348585758,1,1,0,0,0,3,0
5088184242,1,1,1,0,0,19,0
3154441537,0,0,1,0,0,30,0
5274636447,1,1,0,1,0,4,0
3904588722,1,0,0,0,0,39,0
8290243949,0,0,0,1,0,72,0
4272605035,1,0,0,0,0,11,0
6856271228,1,0,0,0,0,19,0
6335190451,1,1,0,1,0,69,0
6924046627,1,1,0,1,0,70,0
6297420539,0,0,0,0,0,24,1
1343324839,1,0,1,0,0,17,0
8874350750,1,1,1,0,0,51,0
4517511338,1,0,1,0,1,7,1
1950033255,1,1,1,0,0,8,1
8535394040,1,0,0,0,0,9,1
2105088854,1,1,0,1,1,63,1
4051590522,0,0,1,0,0,26,0
8339357129,1,1,1,0,0,72,0
3202559330,1,0,1,0,0,35,1
4550214454,1,1,0,0,0,6,0
8882598239,0,0,0,0,1,36,0
4442626163,1,0,0,0,0,35,0
5965124932,1,1,0,0,1,1,0
7029624454,1,0,0,0,0,50,0
1818194562,0,1,0,1,0,67,0
8752033450,0,0,0,0,1,7,1
7211088355,1,0,1,0,0,49,1
6986529850,0,0,0,0,1,19,1
8693279634,1,1,0,0,0,20,0
3685060431,0,0,1,0,0,32,0
2337671546,1,1,0,1,0,64,1
2661129632,1,0,0,0,1,11,1
7377052429,0,0,0,0,1,34,1
3048482953,1,0,0,0,0,25,1
1716123936,1,0,0,0,1,21,0
5549330641,0,0,0,0,1,1,1
8152591555,0,0,0,0,1,6,1
1601227432,1,0,0,0,1,7,0
6430401022,1,0,0,0,0,1,0
6187642642,1,0,0,0,1,1,1
8731223153,1,0,1,0,0,41,1
2726323252,1,0,0,0,1,16,0
2484018950,1,1,1,0,1,13,0
8938011753,1,0,0,1,0,36,0
6033650365,1,1,0,1,0,63,0
6745463062,1,1,1,0,0,71,0
3362299461,0,0,0,0,1,2,1
1713529565,1,0,0,0,1,43,1
8738076922,1,1,0,0,0,11,0
7975509344,0,0,0,0,1,1,1
3708185646,1,1,0,1,0,71,0
8729632442,0,1,0,1,0,68,0
2182448835,0,0,0,0,1,1,1
2239333130,1,1,0,1,0,55,0
1028009438,1,1,0,1,0,65,1
1825426461,1,1,0,1,1,72,0
6887059428,1,0,0,0,0,1,0
1524667239,0,0,0,0,1,3,1
8695649061,0,0,0,0,1,1,1
4965654449,0,0,0,0,0,2,1
4781688656,0,0,0,0,0,1,1
2455555842,1,1,0,1,0,72,0
1759680322,1,1,0,1,1,64,1
2888189147,1,1,0,1,0,68,1
8474035848,0,1,0,1,1,64,0
1711301648,1,0,1,0,0,33,0
7262690552,0,1,0,1,1,72,0
3759517157,0,0,1,0,0,53,0
8211078057,0,0,0,0,0,5,0
2495410048,0,0,0,0,1,24,1
8324360061,1,0,0,0,1,34,0
5712443045,0,1,0,1,0,60,0
2633371352,1,0,0,0,1,57,1
3725647544,0,0,0,0,1,13,0
3736044234,0,0,0,0,0,49,0
5586219524,1,1,0,1,0,52,0
6321099752,0,0,0,0,1,2,0
1014445236,0,0,0,0,0,1,1
6469594532,0,0,0,0,0,1,0
7484120430,0,0,0,0,0,9,0
2243486563,1,1,0,1,0,72,0
7089631643,0,0,0,0,1,9,0
7449034053,1,1,0,1,1,63,1
1312275035,0,0,0,0,0,3,0
4941347361,1,0,1,0,1,23,0
6505046228,1,0,0,0,0,24,0
6890120129,1,0,0,0,0,18,1
8995319934,1,1,0,1,0,72,0
2693284328,0,0,0,0,0,26,1
8740023944,0,0,0,0,1,11,1
5626427436,1,1,0,1,0,64,0
4109530340,0,1,0,0,0,6,1
6039393061,0,0,0,0,0,9,0
6483630964,0,0,0,0,1,1,1
6611380354,0,1,0,0,0,3,0
8718243262,0,0,0,0,0,31,1
4324423346,1,0,1,0,0,56,0
8579043763,1,1,1,0,0,36,0
4933266848,1,1,1,0,0,27,0
5002202329,1,1,1,0,0,24,1
2622365234,1,1,0,1,0,37,0
3165592432,0,0,0,0,1,5,1
3109575638,0,0,0,1,1,57,0
3674619352,0,0,0,0,1,5,1
4346184845,0,0,0,0,0,1,1
4645561332,0,0,0,0,0,3,1
7376275644,1,1,1,0,0,26,0
7090631643,0,0,0,0,1,9,0
3130270659,1,1,1,0,0,24,0
1280272237,1,1,0,1,0,27,1
5077439354,0,0,0,0,1,7,1
5284213854,1,0,1,0,0,21,1
1611527640,0,0,0,0,1,5,1
5725115140,1,1,0,1,0,45,0
4063176360,0,1,0,1,0,71,0
7905583648,0,0,0,0,0,2,0
6031404941,1,0,0,1,0,54,0
4422170947,1,0,0,0,0,52,1
7478158444,0,0,1,0,1,50,0
6300544158,0,1,0,1,0,67,0
8624314932,1,0,0,0,1,23,0
7382294359,0,0,0,0,0,49,0
2111082554,0,0,0,0,0,7,1
7988042243,0,0,0,0,0,7,0
2311395436,0,0,0,0,1,3,0
3336120759,0,0,0,0,1,17,1
2023519241,0,0,1,0,1,51,0
1057598356,0,0,0,0,1,16,1
6285666040,0,0,0,0,1,38,0
5875282847,1,0,1,0,0,40,1
4922344431,0,0,1,0,0,52,0
7122079935,1,1,0,1,0,70,1
6299048338,0,0,0,0,1,20,0
4189491241,1,1,0,1,0,70,0
5250574038,0,0,0,0,0,21,0
1760109548,0,1,1,0,1,67,0
6589625538,1,0,1,0,1,25,0
4097287243,1,1,1,0,0,19,0
2508582835,0,1,1,0,0,6,1
1873219331,1,1,0,0,1,66,0
3295524738,0,0,0,0,1,31,0
4364288046,1,1,0,1,0,72,0
7294053041,1,1,0,1,0,24,0
1315139036,1,1,1,1,1,62,1
8040252245,0,1,0,0,0,1,1
2517121828,0,0,0,0,0,9,0
5690402623,1,1,0,1,1,68,1
2099286925,0,0,0,0,0,25,1
2667492446,0,0,0,0,1,15,0
7594294933,0,0,0,0,0,20,1
8696636032,0,0,0,0,1,2,1
7147641248,0,0,1,0,1,32,1
7983504664,0,0,0,0,0,16,0
7756391448,1,1,0,1,0,71,1
1783206056,1,1,1,0,0,30,1
6023363224,0,1,0,0,0,9,1
3543604937,1,0,0,0,0,19,1
6778392535,1,0,0,0,0,25,0
2068379960,0,0,0,0,1,10,1
2094310149,1,0,0,0,0,26,0
6469480231,0,1,0,0,0,1,1
5220035061,0,1,1,0,0,64,0
2522000335,0,0,0,0,0,2,1
4788062758,0,1,1,0,0,66,0
1938041564,0,0,0,0,0,48,0
2804197858,1,1,0,0,0,14,0
5172220740,0,0,1,0,0,50,0
6287267862,0,0,0,0,0,4,1
2963673858,1,0,1,0,0,52,1
2783020452,0,0,0,0,0,13,0
8239683027,0,1,0,0,0,1,0
4750661526,0,0,0,0,1,1,1
1986475150,1,1,0,1,0,56,0
8908214263,1,1,1,1,0,62,1
1069466943,1,1,0,0,1,19,1
1241006148,0,0,0,0,1,47,1
1544102934,1,0,0,0,0,27,1
5829289238,1,1,1,0,1,13,0
8216432324,0,0,0,0,1,17,1
7683585027,1,1,1,0,0,61,0
5764252829,0,0,1,0,0,41,0
2217451730,0,0,0,0,1,23,1
2014182558,0,0,0,0,1,8,0
7802019443,0,1,0,1,0,72,0
3307235031,0,1,0,1,0,9,0
4105181530,1,1,0,1,0,61,0
1429431449,1,1,1,0,1,71,0
5938145430,0,1,0,0,1,1,1
4951294637,0,1,0,0,1,4,0
8008193262,1,0,1,0,0,51,0
5755174533,0,0,0,0,1,52,0
6615658335,0,0,0,0,0,2,1
2529555042,1,1,0,1,0,72,1
6935170731,1,1,0,1,0,71,0
3637011265,1,0,1,0,0,52,0
5373649263,1,0,0,1,0,21,0
3780499551,1,1,0,1,0,69,1
6971199061,1,1,1,0,0,22,0
2731526226,1,0,0,0,0,40,1
3874084761,1,1,0,1,0,72,0
3142499048,0,0,0,0,1,2,1
4577420460,1,1,1,0,1,61,0
6023414661,1,1,0,1,0,65,0
3821234747,1,0,0,1,0,49,0
5253173659,1,1,0,0,0,40,0
5137677256,0,0,0,0,1,11,0
1672603453,1,1,1,0,0,37,1
6734485326,1,0,0,1,0,13,1
3565314851,0,0,1,0,0,26,1
7528030422,1,1,0,1,0,68,0
5928237047,0,1,0,0,0,2,0
6234124553,0,0,0,0,1,11,1
5094562826,1,0,0,0,1,14,1
8102686432,1,0,0,0,0,31,1
8712102749,0,0,0,0,0,3,1
7928558626,0,0,0,0,1,23,0
5531254828,1,1,1,0,1,47,0
1153703236,0,1,0,1,0,66,0
8917247358,0,0,0,0,0,3,0
7349660561,0,1,0,0,0,3,0
8423393437,1,0,0,0,0,19,1
4789241055,1,1,1,0,0,25,0
4926276249,0,1,1,0,1,64,0
5835277961,0,0,0,0,1,43,1
6286503345,0,0,0,0,0,20,0
2551017355,1,0,0,1,0,14,0
6153529428,0,0,0,0,1,10,0
6639371733,1,0,1,0,0,23,1
3564305350,1,1,1,0,1,25,1
7497564436,0,0,0,0,1,1,0
5096551130,0,0,0,0,0,1,0
8507361023,0,0,0,0,1,26,1
7679363851,1,1,1,0,0,53,1
4606520257,1,1,0,1,0,72,1
6228037941,1,1,0,1,1,61,0
3066164032,0,0,0,0,0,34,1
6506046228,1,0,0,0,0,24,0
2958488044,1,1,0,0,0,38,0
4902547859,1,0,0,1,0,54,0
1505100738,1,1,1,0,1,23,0
3887010930,0,0,1,0,0,43,0
5985672746,1,1,0,1,0,67,0
1160682228,1,1,0,1,0,53,0
6836143639,0,1,1,0,0,8,0
6982253860,1,0,1,0,0,35,0
3893145054,1,1,0,0,0,29,0
7419334752,0,0,0,0,0,1,1
5557669661,1,0,0,0,1,22,0
4985489247,0,0,0,0,0,4,1
8269680946,1,0,0,0,1,55,1
5804240839,1,0,1,0,0,42,1
3713013131,0,0,0,0,1,13,0
4006322839,1,0,1,0,0,36,0
8283163654,0,1,1,0,0,7,0
8023433833,1,1,0,1,1,68,0
7127577332,0,0,0,0,1,27,1
4237474840,0,0,0,0,1,33,0
2238216022,0,1,0,1,0,70,0
4365466153,0,0,0,0,0,2,0
1576479127,0,0,0,0,0,36,0
3125268556,1,1,0,1,0,72,1
7248098656,1,1,0,0,0,27,1
4002344047,0,0,1,0,1,46,0
4933242154,1,1,0,0,1,26,0
3554629058,0,0,0,0,0,46,1
4394265537,1,1,0,1,0,61,1
3835546631,0,0,0,0,1,1,0
7967320232,0,1,0,0,0,6,0
8933327555,1,0,1,0,0,23,0
2900024652,0,0,0,0,1,4,0
6770593033,0,0,0,0,1,34,0
3837646322,1,1,1,0,0,18,1
5051293135,1,1,0,1,0,71,0
1488061743,0,1,1,0,0,66,0
6442449741,1,1,1,0,0,37,0
8849210857,1,0,1,0,1,33,0
3430497022,1,1,1,0,0,24,0
3176289739,0,1,0,1,1,72,0
1763537826,0,0,0,0,0,10,0
7288417147,1,0,0,0,0,21,0
2438473835,0,0,0,0,1,34,0
5185338234,0,1,0,0,0,7,0
6761183862,1,0,0,0,1,45,0
6630111122,0,0,0,0,0,32,0
8046533831,1,1,0,1,0,66,0
8104278624,1,0,0,1,1,50,1
4522056432,0,0,0,0,0,7,0
7285141250,1,0,0,1,0,58,0
1996412656,1,0,0,0,1,13,1
6126544534,1,1,0,1,0,60,0
8332024134,1,1,0,1,0,72,1
4139618335,1,0,0,0,1,42,0
8816541322,1,1,0,1,0,38,0
7136263937,0,0,0,0,1,33,1
4258114135,0,0,0,0,1,1,1
6381323062,1,1,0,1,0,24,0
6950282528,0,0,0,0,1,8,1
8870023335,0,0,0,0,0,1,1
3545296258,1,0,0,0,1,14,0
4653589042,1,1,1,0,0,33,0
3759049634,1,0,0,0,0,28,0
7054264038,1,0,0,0,0,18,1
5728051431,0,0,0,0,0,30,1
4025379449,1,0,0,0,0,31,1
4428232659,1,0,0,0,1,28,0
3914449358,0,1,1,0,0,61,0
7381182045,1,1,0,1,0,72,0
4260029640,0,1,0,0,0,1,0
8157412050,0,1,0,0,0,6,0
1072423628,0,1,0,0,0,1,0
3668675328,1,1,1,0,0,71,0
3260183735,1,1,1,0,1,56,1
8851394865,0,0,0,0,1,17,0
8606427648,1,0,1,0,0,52,1
3148064722,1,0,1,0,1,50,0
3429246454,0,0,0,0,1,4,1
5643343938,1,0,1,0,0,36,0
8317621763,0,1,0,1,0,72,0
4311377457,1,1,0,1,0,66,1
6875695960,0,1,0,0,0,1,1
2495482548,1,0,1,0,0,32,1
6070312960,1,1,1,0,0,70,0
2654050428,1,1,0,1,0,69,0
1210670229,0,0,0,0,1,49,0
1685505042,0,0,0,0,1,9,0
3182106645,1,0,0,0,0,49,1
4851551550,0,0,0,0,0,7,0
1120675951,1,1,0,1,0,48,0
2885324131,0,0,0,0,1,23,1
1357668549,0,0,0,1,0,8,0
5403587749,1,1,1,0,0,23,0
5555493051,1,0,1,0,0,36,0
4088408124,0,1,0,0,0,10,0
3645028348,0,1,0,0,0,1,0
3105176855,0,0,0,0,1,2,1
6069463929,0,0,0,0,0,1,1
2559207554,1,1,0,1,1,70,1
2339197352,0,0,0,0,1,31,1
3840153523,0,0,0,0,1,4,0
7873333663,1,0,0,0,0,49,0
1133324531,0,0,0,0,0,10,0
6627463723,1,0,0,0,0,13,0
6208037828,0,0,0,0,0,25,1
4992086151,0,0,0,0,1,20,1
6389472241,1,1,0,1,0,69,1
6474330230,0,0,0,0,1,3,0
4840117551,0,0,0,0,1,15,1
5210128541,1,1,0,1,0,64,0
6434645554,1,0,1,1,0,59,1
6942510551,0,1,0,0,0,7,1
2905166031,0,0,0,0,0,46,1
4908098853,0,0,0,1,0,56,0
8945206245,1,1,0,1,0,64,0
2514670343,0,0,0,0,1,28,1
4262234338,0,1,1,0,0,8,0
7459511534,1,0,0,0,0,27,0
5169036929,0,1,1,0,0,71,0
5703175163,0,0,0,0,1,12,0
2916270564,1,0,0,0,1,41,0
7463217164,0,0,0,0,1,30,1
8946612338,0,0,0,0,1,47,1
2549191526,0,0,0,0,0,1,1
4471374727,1,0,0,1,1,55,0
1805232561,0,0,1,0,1,57,0
6921350258,0,1,0,0,0,4,0
6465466629,0,0,0,0,0,25,1
6617179445,1,1,1,0,0,35,0
1186327357,1,1,1,0,0,13,0
6410143462,1,0,1,0,0,40,0
8163162237,1,0,0,0,0,20,0
7669408932,0,0,0,0,0,3,1
5816321622,1,1,0,1,0,70,1
6515274547,1,0,1,0,0,34,0
8191540444,0,1,1,0,0,61,0
4601087822,1,0,0,0,0,33,0
5688335759,0,0,0,0,1,1,1
7329571449,0,0,0,0,0,27,1
1785312046,1,1,0,1,0,68,0
6575356030,0,0,0,0,1,1,1
7720285034,1,0,1,0,0,17,0
3906174764,0,0,0,0,1,14,1
2972412526,0,1,0,0,0,1,1
1836152454,1,0,0,0,1,19,0
2642645844,0,0,0,0,0,18,0
1134582460,0,0,0,0,1,20,1
1793295652,0,0,0,0,1,22,1
2183671946,0,1,0,1,1,72,0
7240503654,0,0,0,0,1,19,1
3352656624,0,0,0,0,1,9,0
2110082554,0,0,0,0,0,7,1
7694030539,0,0,0,0,0,38,0
4060114636,0,0,0,0,0,13,1
1675505244,0,0,0,0,1,36,1
6533459036,0,0,0,0,0,6,1
6761045748,0,0,1,0,0,28,0
6460202649,0,0,0,0,0,2,0
8759468724,1,1,0,0,0,13,0
5576694429,1,1,0,0,0,15,0
7157636851,1,1,0,1,0,66,1
3360336741,0,0,0,0,0,57,0
7992327435,1,1,0,1,0,65,0
